stack=rr30a_s8;stackdb=rr30a_s8_db2;saveTime=3571070292.841000;version=20151224;
idx,x,y,z,sLen2d,sLen3d,intmSeconds,isDirty,intBad,intManual,spineWidth,extendHead,extendTail,scaleRadius,zPlusMinus,sSum,sMean,sSD,sN,sbSum,sbMean,sbSD,sbN,sbxyManual,sbxPos,sbyPos,dSum,dMean,dSD,dN,dPlus,dMinus,dbSum,dbMean,dbSD,dbN,ubssSum,ubssMean,ubsdSum,ubsdMean,utssmoss,utsmmosm,utssdoss,utsmdosm,utssmods,utsmmodm,utssdods,utsmdodm,
63.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,254448.000000,364.017167,611.049506,699.000000,14096.000000,20.165951,29.180270,699.000000,NaN,88.356152,30.451587,1198043.000000,2559.920940,766.792306,468.000000,NaN,NaN,9936.000000,21.230769,27.129520,468.000000,240352.000000,343.851216,1188107.000000,2538.690171,80848.000000,115.662375,1.506871,1.506871,-125734.000000,-438.383827,0.656545,0.439575,
64.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,428578.000000,403.557439,685.585661,1062.000000,18304.000000,17.235405,22.790799,1062.000000,NaN,107.448728,34.733703,1263522.000000,2648.893082,932.208279,477.000000,NaN,NaN,8583.000000,17.993711,25.208500,477.000000,410274.000000,386.322034,1254939.000000,2630.899371,175374.000000,165.135593,1.746590,1.746590,-21902.000000,-519.707316,0.949322,0.426390,
65.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,377340.000000,569.140271,611.373786,663.000000,12243.000000,18.466063,27.534735,663.000000,NaN,107.418203,32.985997,1183809.000000,2497.487342,973.283478,474.000000,NaN,NaN,9320.000000,19.662447,26.434569,474.000000,365097.000000,550.674208,1174489.000000,2477.824895,126033.000000,190.095023,1.527194,1.527194,-20660.000000,-263.159125,0.946443,0.676642,
66.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,270323.000000,396.950073,572.146773,681.000000,12105.000000,17.775330,26.483531,681.000000,NaN,111.018647,22.182536,1201587.000000,2534.993671,889.714629,474.000000,NaN,NaN,7256.000000,15.308017,21.586104,474.000000,258218.000000,379.174743,1194331.000000,2519.685654,83469.000000,122.568282,1.477651,1.477651,-114221.000000,-406.561544,0.693316,0.482573,
67.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,412965.000000,424.861111,605.105288,972.000000,17816.000000,18.329218,23.100743,972.000000,NaN,117.863988,23.241624,1027309.000000,2209.266667,915.853475,465.000000,NaN,NaN,7053.000000,15.167742,24.082067,465.000000,395149.000000,406.531893,1020256.000000,2194.098925,134179.000000,138.044239,1.514155,1.514155,120801.000000,-183.463806,1.440320,0.689042,
68.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,319671.000000,449.607595,605.077743,711.000000,11791.000000,16.583685,23.201650,711.000000,NaN,108.815044,33.969723,1203056.000000,2475.423868,770.712350,486.000000,NaN,NaN,10076.000000,20.732510,27.542403,486.000000,307880.000000,433.023910,1192980.000000,2454.691358,160175.000000,225.281294,2.084425,2.084425,-9307.000000,-219.624238,0.970658,0.663488,
69.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,322096.000000,646.779116,665.862862,498.000000,9950.000000,19.979920,27.229548,498.000000,NaN,110.648465,33.620375,1017855.000000,2203.149351,881.554465,462.000000,NaN,NaN,8543.000000,18.491342,23.535890,462.000000,312146.000000,626.799197,1009312.000000,2184.658009,149534.000000,300.269076,1.919575,1.919575,194.000000,-48.421582,1.000622,0.928288,
70.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,626614.000000,687.076754,707.460540,912.000000,16632.000000,18.236842,25.412791,912.000000,NaN,109.292265,22.257346,840883.000000,1785.314225,836.825671,471.000000,NaN,NaN,8510.000000,18.067941,23.371916,471.000000,609982.000000,668.839912,832373.000000,1767.246285,224057.000000,245.676535,1.580571,1.580571,341775.000000,99.398299,2.274296,1.174554,
71.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,465151.000000,371.823341,693.741665,1251.000000,22674.000000,18.124700,24.320173,1251.000000,NaN,112.127977,44.829068,1221953.000000,2514.306584,794.812531,486.000000,NaN,NaN,9035.000000,18.590535,25.061389,486.000000,442477.000000,353.698641,1212918.000000,2495.716049,182009.000000,145.490807,1.698777,1.698777,-20444.000000,-598.813705,0.955837,0.371332,
72.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,426662.000000,401.753296,494.020505,1062.000000,20038.000000,18.868173,26.385019,1062.000000,NaN,117.153247,23.382400,854621.000000,1874.168860,596.696134,456.000000,NaN,NaN,9323.000000,20.445175,26.095708,456.000000,406624.000000,382.885122,845298.000000,1853.723684,168880.000000,159.020716,1.710344,1.710344,161864.000000,-153.869264,1.661317,0.713334,
73.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,344951.000000,265.551193,447.915877,1299.000000,23805.000000,18.325635,24.931142,1299.000000,NaN,114.686496,44.700306,982956.000000,2113.883871,661.081415,465.000000,NaN,NaN,9928.000000,21.350538,26.776287,465.000000,321146.000000,247.225558,973028.000000,2092.533333,102736.000000,79.088530,1.470381,1.470381,19454.000000,-401.574442,1.064483,0.381050,
74.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,437107.000000,513.036385,926.991188,852.000000,13537.000000,15.888498,21.169575,852.000000,NaN,108.510000,34.401316,1177228.000000,2499.422505,778.135323,471.000000,NaN,NaN,9160.000000,19.447983,26.486065,471.000000,423570.000000,497.147887,1168068.000000,2479.974522,61648.000000,72.356808,1.170335,1.170335,12207.000000,-376.234278,1.029675,0.569221,
75.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,303857.000000,301.445437,387.976413,1008.000000,19930.000000,19.771825,26.578275,1008.000000,NaN,104.890000,17.739010,948104.000000,2092.944812,865.579610,453.000000,NaN,NaN,9751.000000,21.525386,28.337448,453.000000,283927.000000,281.673611,938353.000000,2071.419426,-4319.000000,-4.284722,0.985016,0.985016,-13197.000000,-374.229259,0.955584,0.429444,
76.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,236434.000000,356.612368,367.616326,663.000000,12311.000000,18.568627,23.953903,663.000000,NaN,119.789318,24.677895,1022687.000000,2171.309979,895.358843,471.000000,NaN,NaN,8668.000000,18.403397,22.210279,471.000000,224123.000000,338.043741,1014019.000000,2152.906582,11048.000000,16.663650,1.051850,1.051850,-102327.000000,-355.056047,0.686546,0.487727,
77.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,214926.000000,223.183801,341.177697,963.000000,17772.000000,18.454829,25.813113,963.000000,NaN,110.606899,22.636964,1111330.000000,2453.267108,804.144027,453.000000,NaN,NaN,6670.000000,14.724062,18.646010,453.000000,197154.000000,204.728972,1104660.000000,2438.543046,12595.000000,13.078920,1.068244,1.068244,-98747.000000,-448.474119,0.666284,0.313423,
78.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,157385.000000,239.550989,332.174360,657.000000,10956.000000,16.675799,23.719394,657.000000,NaN,109.622142,22.191282,1113218.000000,2363.520170,770.914331,471.000000,NaN,NaN,8818.000000,18.721868,25.211976,471.000000,146429.000000,222.875190,1104400.000000,2344.798301,41293.000000,62.850837,1.392758,1.392758,-143045.000000,-391.719290,0.505845,0.362638,
79.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,893961.000000,653.480263,895.724890,1368.000000,26869.000000,19.641082,28.089922,1368.000000,NaN,97.417976,41.288867,1296750.000000,2701.562500,879.168111,480.000000,NaN,NaN,8192.000000,17.066667,23.604512,480.000000,867092.000000,633.839181,1288558.000000,2684.495833,113131.000000,82.698099,1.150049,1.150049,489305.000000,-153.217069,2.295187,0.805329,
80.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,481626.000000,288.226212,570.370594,1671.000000,32410.000000,19.395572,26.709050,1671.000000,NaN,108.049082,8.419728,1283660.000000,2760.559140,903.296640,465.000000,NaN,NaN,8357.000000,17.972043,26.550888,465.000000,449216.000000,268.830640,1275303.000000,2742.587097,168088.000000,100.591263,1.597906,1.597906,9233.000000,-677.369360,1.020985,0.284116,
81.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,449864.000000,450.314314,847.224447,999.000000,20296.000000,20.316316,29.266210,999.000000,NaN,105.273358,15.047146,1319515.000000,2731.915114,813.621933,483.000000,NaN,NaN,9854.000000,20.401656,27.928854,483.000000,429568.000000,429.997998,1309661.000000,2711.513458,163404.000000,163.567568,1.613922,1.613922,-8729.000000,-477.449207,0.980084,0.473855,
82.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,203559.000000,285.096639,456.314464,714.000000,13749.000000,19.256303,25.818334,714.000000,NaN,100.056139,32.866393,1256423.000000,2601.289855,753.147277,483.000000,NaN,NaN,8975.000000,18.581781,25.996310,483.000000,189810.000000,265.840336,1247448.000000,2582.708075,82630.000000,115.728291,1.770946,1.770946,-157371.000000,-452.960906,0.546718,0.369838,
83.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,268601.000000,259.517874,406.014033,1035.000000,19874.000000,19.201932,27.565200,1035.000000,NaN,85.185534,11.418801,1294456.000000,2696.783333,896.415319,480.000000,NaN,NaN,8924.000000,18.591667,27.609262,480.000000,248727.000000,240.315942,1285532.000000,2678.191667,86021.000000,83.112077,1.528690,1.528690,-58314.000000,-399.352808,0.810077,0.375688,
84.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,226496.000000,212.672300,334.017469,1065.000000,19396.000000,18.212207,25.031560,1065.000000,NaN,92.426151,36.214310,1311605.000000,2767.099156,1038.415467,474.000000,NaN,NaN,10189.000000,21.495781,31.874705,474.000000,207100.000000,194.460094,1301416.000000,2745.603376,47448.000000,44.552113,1.297196,1.297196,-163085.000000,-586.520919,0.559450,0.248995,
85.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,395915.000000,377.061905,552.805967,1050.000000,22110.000000,21.057143,26.585627,1050.000000,NaN,67.714000,30.501416,1016313.000000,2157.777070,831.762977,471.000000,NaN,NaN,10247.000000,21.755839,29.390074,471.000000,373805.000000,356.004762,1006066.000000,2136.021231,44258.000000,42.150476,1.134300,1.134300,67531.000000,-294.258508,1.220492,0.547478,
86.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343327.000000,402.965962,550.307793,852.000000,17667.000000,20.735915,29.764204,852.000000,NaN,64.668321,14.683133,1015141.000000,2169.104701,884.251451,468.000000,NaN,NaN,8850.000000,18.910256,25.838994,468.000000,325660.000000,382.230047,1006291.000000,2150.194444,114542.000000,134.438967,1.542550,1.542550,31514.000000,-246.287047,1.107137,0.608146,
87.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,331699.000000,361.327887,493.114676,918.000000,17095.000000,18.622004,28.134895,918.000000,NaN,74.563797,13.687998,1005141.000000,2161.593548,662.090085,465.000000,NaN,NaN,9820.000000,21.118280,30.287576,465.000000,314604.000000,342.705882,995321.000000,2140.475269,97901.000000,106.645969,1.451775,1.451775,32223.000000,-264.565085,1.114112,0.564338,
88.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,179168.000000,300.113903,423.496385,597.000000,12839.000000,21.505863,26.486391,597.000000,NaN,70.252240,28.543657,1081552.000000,2341.021645,750.031672,462.000000,NaN,NaN,9957.000000,21.551948,33.713037,462.000000,166329.000000,278.608040,1071595.000000,2319.469697,55180.000000,92.428811,1.496451,1.496451,-179595.000000,-470.145207,0.480825,0.372096,
89.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,286240.000000,242.165821,374.685507,1182.000000,19703.000000,16.669205,22.230637,1182.000000,NaN,65.459206,36.298821,1135764.000000,2366.175000,683.432821,480.000000,NaN,NaN,11450.000000,23.854167,33.349850,480.000000,266537.000000,225.496616,1124314.000000,2342.320833,84476.000000,71.468697,1.463998,1.463998,9404.000000,-310.197134,1.036573,0.420943,
90.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,404644.000000,384.277303,563.912167,1053.000000,20760.000000,19.715100,27.643757,1053.000000,NaN,65.276000,34.230762,1099382.000000,2220.973737,679.266496,495.000000,NaN,NaN,7926.000000,16.012121,22.915172,495.000000,383884.000000,364.562203,1091456.000000,2204.961616,65702.000000,62.395062,1.206492,1.206492,65946.000000,-277.736787,1.207418,0.567590,
91.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,219725.000000,146.190951,267.112600,1503.000000,29690.000000,19.753826,27.679338,1503.000000,NaN,64.513000,35.452060,1001922.000000,2140.858974,769.326918,468.000000,NaN,NaN,8110.000000,17.329060,26.858473,468.000000,190035.000000,126.437126,993812.000000,2123.529915,37430.000000,24.903526,1.245274,1.245274,-100863.000000,-495.139797,0.653270,0.203413,
92.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,328843.000000,228.839944,371.673344,1437.000000,29252.000000,20.356298,27.944054,1437.000000,NaN,64.212809,33.462244,1082162.000000,2240.501035,754.049360,483.000000,NaN,NaN,8969.000000,18.569358,27.405985,483.000000,299591.000000,208.483646,1073193.000000,2221.931677,44537.000000,30.993041,1.174618,1.174618,-41991.000000,-498.725463,0.877069,0.294798,
93.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,224910.000000,214.813754,354.348429,1047.000000,20938.000000,19.998090,27.233289,1047.000000,NaN,54.048115,36.208381,1087769.000000,2280.438155,749.953065,477.000000,NaN,NaN,10439.000000,21.884696,28.266835,477.000000,203972.000000,194.815664,1077330.000000,2258.553459,46347.000000,44.266476,1.294033,1.294033,-56353.000000,-350.939053,0.783528,0.356966,
94.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,402845.000000,459.868721,497.970119,876.000000,13613.000000,15.539954,22.650931,876.000000,NaN,44.820829,21.382551,714340.000000,1566.535088,504.961392,456.000000,NaN,NaN,8321.000000,18.247807,25.285230,456.000000,389232.000000,444.328767,706019.000000,1548.287281,70401.000000,80.366438,1.220810,1.220810,202097.000000,33.944995,2.079953,1.082715,
95.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,246561.000000,189.370968,272.529676,1302.000000,26730.000000,20.529954,28.671110,1302.000000,NaN,91.956000,37.782179,1317896.000000,2646.377510,1060.812144,498.000000,NaN,NaN,10129.000000,20.339357,29.044809,498.000000,219831.000000,168.841014,1307767.000000,2626.038153,28737.000000,22.071429,1.150381,1.150381,-249299.000000,-773.187099,0.468593,0.179231,
96.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,138135.000000,230.225000,399.968777,600.000000,12079.000000,20.131667,27.133092,600.000000,NaN,70.456000,28.701692,1035752.000000,2227.423656,887.698931,465.000000,NaN,NaN,8499.000000,18.277419,27.335449,465.000000,126056.000000,210.093333,1027253.000000,2209.146237,26662.000000,44.436667,1.268246,1.268246,-216846.000000,-527.330323,0.367615,0.284902,
97.000000,NaN,NaN,NaN,NaN,NaN,NaN,0.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,244543.000000,158.897336,413.360628,1539.000000,29490.000000,19.161793,24.612850,1539.000000,NaN,74.395164,12.494851,1395046.000000,2870.465021,977.851587,486.000000,NaN,NaN,8835.000000,18.179012,24.364476,486.000000,215053.000000,139.735543,1386211.000000,2852.286008,6706.000000,4.357375,1.032187,1.032187,-277467.000000,-873.680095,0.436638,0.137886,
98.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
99.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
100.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
101.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
102.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
103.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
104.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
105.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
106.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
107.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
108.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
109.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
110.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
111.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
112.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
113.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
114.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
115.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
116.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
117.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
118.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
119.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
120.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
121.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
122.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
123.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
124.000000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
